jobid,node_hours,queue_state,load,#nodes,rem_node-hours
10007,0.0,0.088,0.657,0.008,0.051
10008,0.0,0.077,0.657,0.008,0.051
10009,0.0,0.073,0.657,0.008,0.051
10010,0.0,0.077,0.657,0.008,0.051
10011,0.0,0.08,0.657,0.008,0.051
10012,0.0,0.084,0.657,0.008,0.051
10013,0.0,0.088,0.651,0.008,0.051
10014,0.0,0.091,0.651,0.008,0.051
10015,0.0,0.095,0.651,0.008,0.051
10016,0.0,0.088,0.634,0.008,0.051
10017,0.0,0.004,0.634,0.008,0.046
10018,0.001,0.004,0.64,0.125,0.046
10019,0.0,0.077,0.657,0.008,0.051
10020,0.0,0.08,0.657,0.008,0.051
10021,0.0,0.084,0.657,0.008,0.051
10022,0.0,0.088,0.657,0.008,0.051
10023,0.0,0.091,0.657,0.008,0.051
10024,0.0,0.095,0.657,0.008,0.051
10025,0.0,0.095,0.657,0.008,0.051
10026,0.0,0.088,0.64,0.008,0.051
10027,0.0,0.08,0.657,0.008,0.051
10028,0.0,0.084,0.657,0.008,0.051
10029,0.0,0.073,0.634,0.008,0.051
10030,0.0,0.077,0.634,0.008,0.051
10031,0.0,0.08,0.634,0.008,0.051
10032,0.0,0.08,0.634,0.008,0.051
10033,0.0,0.084,0.634,0.008,0.051
10034,0.0,0.088,0.634,0.008,0.051
10035,0.0,0.091,0.634,0.008,0.051
10036,0.0,0.095,0.629,0.008,0.051
10037,0.0,0.099,0.629,0.008,0.051
10038,0.0,0.102,0.629,0.008,0.051
10039,0.0,0.106,0.617,0.008,0.051
10040,0.0,0.109,0.589,0.008,0.051
10041,0.0,0.113,0.634,0.008,0.051
10042,0.0,0.117,0.629,0.008,0.051
10043,0.0,0.12,0.6,0.008,0.051
10044,0.0,0.124,0.6,0.008,0.051
10045,0.0,0.128,0.6,0.008,0.051
10084,0.002,0.011,0.651,0.008,0.051
10085,0.002,0.011,0.657,0.008,0.051
10086,0.002,0.015,0.657,0.008,0.051
10090,0.0,0.004,0.657,0.062,0.001
10091,0.001,0.018,0.657,0.117,0.051
10092,0.0,0.004,0.606,0.008,0.046
10093,0.0,0.007,0.606,0.031,0.046
10094,0.0,0.004,0.6,0.031,0.046
10174,0.0,0.018,0.657,0.008,0.059
10175,0.0,0.022,0.657,0.008,0.058
10176,0.0,0.026,0.657,0.008,0.058
10177,0.0,0.029,0.657,0.008,0.058
10179,0.0,0.033,0.657,0.008,0.058
10180,0.0,0.036,0.657,0.008,0.058
10181,0.0,0.04,0.657,0.008,0.058
10182,0.0,0.044,0.657,0.008,0.058
10183,0.0,0.047,0.657,0.008,0.058
10185,0.0,0.022,0.657,0.008,0.058
10186,0.0,0.026,0.657,0.008,0.058
10187,0.0,0.029,0.657,0.008,0.057
10188,0.0,0.018,0.634,0.008,0.057
10189,0.0,0.018,0.64,0.008,0.057
10190,0.0,0.018,0.646,0.008,0.057
10191,0.0,0.018,0.646,0.008,0.057
10192,0.0,0.018,0.623,0.008,0.057
10193,0.0,0.018,0.629,0.008,0.057
10194,0.0,0.018,0.629,0.008,0.057
10195,0.0,0.018,0.629,0.008,0.057
10196,0.0,0.018,0.629,0.008,0.057
10197,0.0,0.018,0.629,0.008,0.056
10198,0.0,0.018,0.629,0.008,0.056
10199,0.0,0.018,0.629,0.008,0.056
10200,0.0,0.018,0.629,0.008,0.056
10201,0.0,0.018,0.629,0.008,0.056
10202,0.0,0.018,0.629,0.008,0.056
10203,0.0,0.018,0.629,0.008,0.056
10204,0.0,0.018,0.629,0.008,0.056
10205,0.0,0.018,0.629,0.008,0.056
10206,0.0,0.018,0.629,0.008,0.056
10207,0.0,0.018,0.629,0.008,0.055
10208,0.0,0.018,0.623,0.008,0.055
10209,0.0,0.018,0.629,0.008,0.055
10210,0.0,0.018,0.629,0.008,0.055
10211,0.0,0.018,0.623,0.008,0.055
10212,0.0,0.018,0.623,0.008,0.055
10213,0.0,0.018,0.623,0.008,0.055
10214,0.0,0.018,0.623,0.008,0.055
