jobid,node_hours,queue_state,load,#nodes,rem_node-hours
10003,0.0,0.08,0.337,0.008,0.051
10004,0.0,0.004,0.337,0.031,0.001
10005,0.0,0.084,0.36,0.008,0.051
10006,0.0,0.084,0.337,0.008,0.051
10095,0.0,0.033,0.434,0.07,0.144
10096,0.0,0.036,0.434,0.07,0.144
10102,0.001,0.044,0.434,0.031,0.144
10103,0.006,0.011,0.371,0.062,0.051
10104,0.003,0.015,0.371,0.062,0.051
10105,0.0,0.044,0.417,0.008,0.144
10120,0.0,0.084,0.44,0.008,0.144
10121,0.0,0.084,0.44,0.008,0.144
10122,0.0,0.084,0.44,0.008,0.144
10123,0.001,0.084,0.446,0.031,0.144
10128,0.01,0.084,0.463,0.25,0.143
10129,0.0,0.088,0.434,0.062,0.143
10130,0.0,0.091,0.434,0.008,0.143
10132,0.0,0.091,0.434,0.016,0.143
10134,0.0,0.091,0.434,0.016,0.143
10138,0.0,0.091,0.434,0.016,0.143
10172,0.012,0.091,0.4,0.125,0.141
10288,0.0,0.007,0.343,0.008,0.051
10289,0.003,0.007,0.349,0.117,0.051
10301,0.0,0.007,0.343,0.008,0.051
10302,0.0,0.007,0.343,0.008,0.051
10303,0.0,0.058,0.343,0.008,0.14
10304,0.0,0.058,0.343,0.008,0.14
10305,0.0,0.062,0.343,0.016,0.14
10306,0.0,0.007,0.343,0.008,0.051
10547,0.056,0.015,0.377,0.25,0.143
11395,0.007,0.004,0.394,0.125,0.153
11396,0.0,0.004,0.297,0.062,0.152
11397,0.0,0.004,0.297,0.062,0.152
11398,0.0,0.004,0.297,0.062,0.152
11417,0.001,0.047,0.377,0.062,0.15
11514,0.007,0.004,0.451,0.125,0.156
11515,0.007,0.004,0.44,0.125,0.155
11516,0.007,0.004,0.337,0.125,0.152
11517,0.0,0.004,0.337,0.062,0.153
11518,0.0,0.007,0.337,0.062,0.152
11519,0.0,0.004,0.429,0.062,0.152
11520,0.001,0.007,0.429,0.062,0.152
11522,0.0,0.011,0.337,0.125,0.055
11523,0.019,0.004,0.337,0.07,0.152
11524,0.019,0.004,0.389,0.07,0.154
11527,0.0,0.004,0.44,0.062,0.155
11634,0.0,0.026,0.457,0.125,0.157
11637,0.0,0.004,0.411,0.125,0.157
11638,0.0,0.004,0.366,0.125,0.157
11639,0.007,0.004,0.366,0.125,0.157
11702,0.0,0.011,0.274,0.008,0.055
11713,0.0,0.011,0.297,0.031,0.055
11722,0.007,0.004,0.423,0.125,0.152
11723,0.018,0.004,0.423,0.07,0.153
11728,0.001,0.011,0.434,0.25,0.056
11730,0.002,0.004,0.434,0.008,0.155
11770,0.007,0.004,0.451,0.125,0.154
11771,0.007,0.004,0.389,0.125,0.153
11772,0.0,0.004,0.389,0.062,0.153
11773,0.02,0.004,0.371,0.07,0.153
11774,0.002,0.011,0.423,0.125,0.059
11786,0.0,0.026,0.451,0.062,0.154
11787,0.001,0.029,0.451,0.062,0.154
11788,0.001,0.033,0.451,0.062,0.154
11789,0.001,0.036,0.451,0.062,0.154
11790,0.001,0.04,0.451,0.062,0.154
11791,0.001,0.044,0.451,0.062,0.154
11792,0.0,0.047,0.451,0.062,0.154
11793,0.0,0.051,0.451,0.062,0.154
11794,0.001,0.055,0.451,0.062,0.154
11795,0.001,0.058,0.451,0.062,0.154
11796,0.001,0.062,0.451,0.062,0.154
11797,0.001,0.066,0.451,0.062,0.154
11798,0.001,0.069,0.451,0.062,0.154
11799,0.001,0.073,0.451,0.062,0.154
11800,0.001,0.077,0.451,0.062,0.154
11801,0.001,0.08,0.451,0.062,0.154
11802,0.001,0.084,0.451,0.062,0.154
11803,0.001,0.088,0.451,0.062,0.154
11804,0.001,0.091,0.451,0.062,0.154
11805,0.001,0.095,0.451,0.062,0.154
11806,0.001,0.099,0.451,0.062,0.154
11807,0.001,0.102,0.451,0.062,0.154
11808,0.001,0.106,0.451,0.062,0.154
11809,0.001,0.109,0.451,0.062,0.154
11810,0.001,0.113,0.451,0.062,0.154
11811,0.001,0.117,0.451,0.062,0.154
11812,0.001,0.12,0.451,0.062,0.154
11813,0.001,0.124,0.451,0.062,0.154
11814,0.001,0.128,0.451,0.062,0.154
11815,0.001,0.131,0.451,0.062,0.154
11816,0.001,0.135,0.451,0.062,0.154
11817,0.001,0.139,0.451,0.062,0.154
11818,0.001,0.142,0.451,0.062,0.154
11819,0.001,0.146,0.451,0.062,0.154
11820,0.001,0.15,0.451,0.062,0.154
11821,0.001,0.153,0.451,0.062,0.154
11822,0.001,0.157,0.451,0.062,0.154
11823,0.0,0.161,0.451,0.062,0.154
11824,0.0,0.164,0.451,0.062,0.154
11825,0.001,0.168,0.451,0.062,0.154
11898,0.008,0.011,0.406,0.125,0.154
11899,0.007,0.011,0.394,0.125,0.154
11907,0.0,0.022,0.291,0.062,0.153
11908,0.001,0.026,0.291,0.062,0.153
11909,0.001,0.029,0.291,0.062,0.153
11910,0.002,0.033,0.291,0.062,0.153
11911,0.002,0.036,0.291,0.062,0.153
11912,0.001,0.04,0.291,0.062,0.153
11913,0.002,0.044,0.291,0.062,0.153
11914,0.002,0.047,0.291,0.062,0.153
11915,0.001,0.051,0.291,0.062,0.153
11916,0.001,0.055,0.291,0.062,0.153
11918,0.001,0.062,0.291,0.062,0.153
11919,0.001,0.066,0.291,0.062,0.153
11920,0.001,0.069,0.291,0.062,0.153
11921,0.002,0.073,0.291,0.062,0.153
11922,0.002,0.077,0.291,0.062,0.153
11923,0.002,0.08,0.291,0.062,0.153
11924,0.002,0.084,0.291,0.062,0.153
11925,0.002,0.088,0.291,0.062,0.153
11926,0.002,0.091,0.291,0.062,0.153
11927,0.002,0.095,0.291,0.062,0.153
11928,0.001,0.099,0.291,0.062,0.153
11929,0.001,0.102,0.291,0.062,0.153
11930,0.001,0.106,0.291,0.062,0.153
11931,0.001,0.109,0.291,0.062,0.153
11932,0.0,0.109,0.383,0.062,0.153
11955,0.0,0.029,0.371,0.07,0.058
11981,0.0,0.135,0.417,0.008,0.155
11982,0.0,0.135,0.417,0.008,0.155
11984,0.0,0.007,0.394,0.008,0.047
11985,0.001,0.007,0.4,0.008,0.047
11986,0.0,0.007,0.354,0.008,0.047
11987,0.001,0.007,0.354,0.008,0.047
11990,0.0,0.124,0.286,0.031,0.155
12044,0.003,0.004,0.417,0.125,0.156
12114,0.005,0.004,0.297,0.062,0.047
12115,0.005,0.004,0.343,0.125,0.155
12131,0.0,0.04,0.297,0.062,0.155
12132,0.0,0.036,0.389,0.062,0.155
12168,0.0,0.146,0.389,0.062,0.155
12169,0.0,0.15,0.343,0.062,0.155
12170,0.0,0.153,0.343,0.062,0.155
12171,0.0,0.157,0.343,0.062,0.155
12172,0.0,0.153,0.434,0.062,0.155
12173,0.0,0.157,0.434,0.062,0.155
12174,0.0,0.161,0.434,0.062,0.155
12175,0.0,0.164,0.434,0.062,0.155
12176,0.0,0.168,0.389,0.062,0.155
12177,0.0,0.172,0.297,0.062,0.155
12209,0.001,0.091,0.354,0.062,0.155
12305,0.002,0.004,0.417,0.008,0.074
12306,0.038,0.004,0.423,0.125,0.155
12396,0.001,0.018,0.469,0.25,0.156
12401,0.0,0.018,0.469,0.25,0.155
12413,0.0,0.018,0.377,0.016,0.048
12414,0.0,0.004,0.377,0.016,0.002
12415,0.0,0.004,0.377,0.016,0.002
12416,0.0,0.026,0.377,0.008,0.155
12417,0.0,0.026,0.383,0.008,0.155
12418,0.0,0.026,0.377,0.008,0.155
12419,0.0,0.026,0.377,0.125,0.155
12420,0.007,0.026,0.377,0.062,0.155
12421,0.0,0.029,0.377,0.062,0.155
12422,0.0,0.029,0.377,0.008,0.155
12423,0.0,0.029,0.377,0.008,0.155
12424,0.0,0.029,0.377,0.008,0.155
12425,0.0,0.029,0.377,0.008,0.155
12426,0.0,0.029,0.377,0.062,0.155
12427,0.0,0.029,0.371,0.008,0.155
12428,0.0,0.029,0.371,0.008,0.155
12498,0.0,0.007,0.463,0.125,0.16
12580,0.0,0.004,0.383,0.125,0.159
12581,0.006,0.004,0.337,0.125,0.158
12582,0.0,0.004,0.337,0.016,0.07
12583,0.006,0.004,0.32,0.125,0.158
12590,0.001,0.004,0.446,0.008,0.159
12592,0.007,0.004,0.457,0.062,0.159
12777,0.0,0.047,0.366,0.008,0.162
12778,0.0,0.051,0.366,0.008,0.162
12779,0.0,0.047,0.371,0.008,0.162
12786,0.0,0.033,0.371,0.008,0.162
12787,0.0,0.036,0.371,0.008,0.162
12788,0.0,0.04,0.371,0.008,0.162
12793,0.0,0.011,0.354,0.008,0.162
12794,0.0,0.011,0.354,0.008,0.162
12795,0.0,0.011,0.36,0.008,0.162
12796,0.0,0.011,0.354,0.125,0.162
12797,0.0,0.011,0.446,0.008,0.162
12798,0.0,0.011,0.343,0.008,0.162
12799,0.0,0.011,0.349,0.008,0.162
12800,0.0,0.015,0.349,0.008,0.162
12801,0.0,0.011,0.36,0.008,0.162
12802,0.0,0.011,0.343,0.008,0.162
12803,0.0,0.011,0.349,0.008,0.162
12804,0.0,0.011,0.354,0.008,0.162
12805,0.0,0.011,0.36,0.008,0.162
12806,0.0,0.011,0.366,0.008,0.162
12807,0.0,0.015,0.366,0.008,0.162
12808,0.0,0.018,0.366,0.008,0.162
12809,0.0,0.011,0.377,0.008,0.162
12810,0.0,0.011,0.366,0.008,0.162
12811,0.0,0.015,0.36,0.008,0.162
12812,0.0,0.011,0.371,0.008,0.162
12813,0.0,0.011,0.371,0.008,0.162
12814,0.0,0.015,0.366,0.008,0.162
12815,0.0,0.018,0.366,0.008,0.162
12816,0.0,0.011,0.383,0.008,0.162
12817,0.0,0.015,0.377,0.008,0.162
12818,0.0,0.018,0.371,0.008,0.162
12819,0.0,0.011,0.343,0.008,0.162
12820,0.0,0.015,0.343,0.008,0.162
12821,0.0,0.011,0.354,0.008,0.162
12822,0.0,0.015,0.354,0.008,0.162
