jobid,node_hours,queue_state,load,#nodes,rem_node-hours
11399,0.007,0.004,0.291,0.125,0.151
11400,0.007,0.004,0.223,0.125,0.15
11401,0.0,0.004,0.206,0.062,0.002
11402,0.002,0.004,0.194,0.062,0.15
11403,0.002,0.007,0.194,0.062,0.15
11404,0.001,0.011,0.194,0.062,0.15
11405,0.001,0.015,0.194,0.062,0.15
11406,0.002,0.018,0.194,0.062,0.15
11407,0.002,0.022,0.194,0.062,0.15
11408,0.001,0.026,0.194,0.062,0.15
11409,0.002,0.029,0.194,0.062,0.15
11410,0.001,0.033,0.194,0.062,0.15
11411,0.002,0.036,0.194,0.062,0.15
11412,0.002,0.04,0.194,0.062,0.15
11413,0.001,0.044,0.194,0.062,0.15
11414,0.001,0.047,0.194,0.062,0.15
11415,0.001,0.051,0.194,0.062,0.15
11416,0.001,0.055,0.194,0.062,0.15
11640,0.0,0.004,0.257,0.031,0.002
11641,0.007,0.004,0.257,0.125,0.154
11642,0.0,0.004,0.206,0.062,0.154
11643,0.0,0.007,0.206,0.062,0.154
11644,0.0,0.011,0.206,0.062,0.154
11645,0.0,0.015,0.206,0.062,0.154
11646,0.0,0.018,0.206,0.062,0.154
11647,0.0,0.022,0.206,0.062,0.154
11648,0.0,0.026,0.206,0.062,0.154
11693,0.0,0.004,0.206,0.008,0.154
11694,0.0,0.004,0.211,0.008,0.154
11695,0.0,0.004,0.217,0.008,0.154
11696,0.0,0.004,0.223,0.008,0.154
11697,0.0,0.004,0.229,0.008,0.154
11698,0.0,0.004,0.234,0.008,0.153
11699,0.0,0.004,0.24,0.008,0.153
11700,0.0,0.011,0.246,0.031,0.055
11701,0.0,0.004,0.246,0.008,0.153
11703,0.0,0.011,0.206,0.008,0.055
11704,0.0,0.011,0.211,0.008,0.055
11705,0.0,0.011,0.217,0.008,0.055
11706,0.0,0.011,0.223,0.008,0.055
11707,0.0,0.011,0.229,0.008,0.055
11708,0.0,0.011,0.234,0.008,0.055
11709,0.0,0.011,0.24,0.008,0.055
11710,0.0,0.015,0.24,0.008,0.055
11711,0.0,0.011,0.251,0.008,0.055
11712,0.007,0.004,0.257,0.062,0.047
11719,0.001,0.011,0.24,0.25,0.056
11720,0.002,0.011,0.24,0.25,0.056
11721,0.005,0.011,0.24,0.25,0.056
11727,0.001,0.011,0.251,0.25,0.056
11901,0.002,0.015,0.109,0.062,0.153
11902,0.001,0.018,0.109,0.062,0.153
11903,0.001,0.022,0.109,0.062,0.153
11904,0.0,0.026,0.109,0.062,0.153
11905,0.001,0.029,0.109,0.062,0.153
11906,0.001,0.029,0.2,0.062,0.153
11917,0.008,0.058,0.291,0.125,0.153
11952,0.001,0.022,0.143,0.25,0.057
12105,0.006,0.004,0.189,0.125,0.155
12106,0.005,0.004,0.183,0.125,0.155
12107,0.0,0.004,0.183,0.125,0.155
12108,0.005,0.004,0.091,0.125,0.154
12109,0.002,0.004,0.091,0.008,0.066
12110,0.002,0.004,0.097,0.008,0.155
12111,0.002,0.004,0.103,0.008,0.066
12112,0.002,0.004,0.109,0.008,0.066
12113,0.008,0.004,0.114,0.25,0.066
12119,0.0,0.004,0.16,0.062,0.155
12120,0.0,0.007,0.16,0.062,0.155
12121,0.0,0.011,0.16,0.062,0.155
12122,0.0,0.015,0.16,0.062,0.155
12123,0.0,0.018,0.16,0.062,0.155
12124,0.0,0.022,0.16,0.062,0.155
12125,0.0,0.026,0.16,0.062,0.155
12126,0.0,0.029,0.16,0.062,0.155
12127,0.0,0.033,0.16,0.062,0.155
12128,0.0,0.036,0.16,0.062,0.155
12129,0.0,0.04,0.16,0.062,0.155
12130,0.0,0.044,0.16,0.062,0.155
12178,0.0,0.175,0.251,0.062,0.155
12179,0.0,0.179,0.251,0.062,0.155
12180,0.003,0.004,0.16,0.039,0.048
12181,0.003,0.004,0.189,0.039,0.048
12182,0.005,0.004,0.217,0.125,0.155
12183,0.002,0.004,0.217,0.062,0.155
12184,0.001,0.004,0.263,0.062,0.155
12185,0.002,0.007,0.263,0.062,0.155
12186,0.001,0.011,0.263,0.062,0.155
12187,0.001,0.015,0.263,0.062,0.155
12188,0.001,0.018,0.263,0.062,0.155
12189,0.0,0.022,0.263,0.062,0.155
12190,0.002,0.026,0.263,0.062,0.155
12191,0.001,0.029,0.263,0.062,0.155
12192,0.001,0.033,0.263,0.062,0.155
12193,0.001,0.036,0.263,0.062,0.155
12194,0.001,0.04,0.263,0.062,0.155
12195,0.0,0.044,0.263,0.062,0.155
12196,0.001,0.047,0.263,0.062,0.155
12197,0.001,0.051,0.263,0.062,0.155
12198,0.001,0.055,0.263,0.062,0.155
12199,0.001,0.058,0.263,0.062,0.155
12200,0.001,0.062,0.263,0.062,0.155
12201,0.001,0.066,0.263,0.062,0.155
12202,0.001,0.069,0.263,0.062,0.155
12203,0.001,0.073,0.263,0.062,0.155
12204,0.001,0.077,0.263,0.062,0.155
12205,0.001,0.08,0.263,0.062,0.155
12206,0.0,0.084,0.263,0.062,0.155
12207,0.001,0.088,0.263,0.062,0.155
12208,0.001,0.091,0.263,0.062,0.155
12299,0.005,0.004,0.28,0.125,0.155
12300,0.005,0.004,0.28,0.125,0.155
12301,0.005,0.004,0.091,0.062,0.155
12302,0.005,0.004,0.137,0.125,0.155
12303,0.002,0.004,0.137,0.008,0.067
12304,0.069,0.004,0.143,0.375,0.067
12373,0.005,0.004,0.229,0.125,0.156
12481,0.0,0.004,0.103,0.031,0.002
12482,0.0,0.007,0.103,0.016,0.002
12483,0.0,0.011,0.103,0.016,0.002
12484,0.0,0.018,0.103,0.125,0.048
12485,0.0,0.044,0.103,0.25,0.158
12584,0.0,0.004,0.126,0.016,0.068
12585,0.006,0.004,0.126,0.125,0.158
12586,0.001,0.004,0.12,0.008,0.159
12587,0.0,0.004,0.126,0.008,0.068
12588,0.007,0.004,0.131,0.062,0.159
12589,0.056,0.004,0.177,0.375,0.068
13057,0.006,0.007,0.234,0.125,0.161
13058,0.002,0.015,0.143,0.008,0.071
13429,0.001,0.004,0.223,0.062,0.048
13430,0.009,0.004,0.217,0.125,0.048
13548,0.023,0.018,0.263,0.117,0.167
13549,0.005,0.022,0.263,0.125,0.167
13813,0.001,0.015,0.274,0.094,0.165
14208,0.0,0.099,0.24,0.008,0.166
