jobid,node_hours,queue_state,load,#nodes,rem_node-hours
10270,0.0,0.056,0.503,0.042,0.049
10271,0.0,0.056,0.534,0.042,0.049
10272,0.0,0.056,0.534,0.042,0.049
10273,0.0,0.056,0.472,0.042,0.048
10274,0.0,0.056,0.503,0.042,0.048
10479,0.0,0.054,0.492,0.007,0.049
10480,0.0,0.005,0.544,0.007,0.017
10481,0.0,0.007,0.539,0.007,0.017
10492,0.02,0.005,0.446,0.049,0.017
10505,0.0,0.002,0.451,0.007,0.003
10507,0.0,0.002,0.44,0.007,0.0
10532,0.0,0.064,0.508,0.014,0.048
10533,0.0,0.064,0.508,0.028,0.048
10534,0.007,0.064,0.528,0.028,0.048
10561,0.0,0.066,0.549,0.007,0.052
10562,0.0,0.002,0.554,0.007,0.003
10563,0.0,0.002,0.549,0.007,0.003
10660,0.0,0.002,0.554,0.028,0.003
10663,0.0,0.002,0.534,0.111,0.003
10671,0.0,0.002,0.534,0.083,0.003
10674,0.0,0.002,0.534,0.007,0.003
10675,0.0,0.002,0.534,0.007,0.003
10676,0.0,0.002,0.534,0.014,0.003
10677,0.0,0.002,0.534,0.028,0.003
10687,0.008,0.017,0.544,0.097,0.055
10712,0.0,0.02,0.534,0.007,0.06
10798,0.0,0.002,0.534,0.007,0.003
10799,0.009,0.051,0.534,0.042,0.055
10800,0.0,0.002,0.534,0.028,0.003
10801,0.0,0.002,0.534,0.007,0.003
10802,0.0,0.002,0.534,0.028,0.003
10803,0.0,0.002,0.534,0.007,0.003
10804,0.0,0.002,0.534,0.028,0.003
10805,0.0,0.054,0.554,0.007,0.055
10806,0.001,0.002,0.534,0.007,0.003
10807,0.0,0.005,0.539,0.007,0.018
10808,0.001,0.002,0.539,0.007,0.003
10809,0.0,0.005,0.544,0.007,0.018
10811,0.0,0.002,0.539,0.007,0.003
10812,0.0,0.005,0.544,0.007,0.018
10813,0.0,0.002,0.549,0.007,0.003
10814,0.0,0.005,0.539,0.007,0.018
10815,0.0,0.005,0.544,0.014,0.018
10816,0.0,0.002,0.539,0.028,0.003
10818,0.0,0.005,0.539,0.014,0.018
10819,0.0,0.002,0.544,0.007,0.003
10821,0.0,0.002,0.539,0.028,0.003
10822,0.0,0.005,0.518,0.014,0.018
10823,0.0,0.002,0.508,0.007,0.003
10824,0.0,0.005,0.503,0.014,0.018
10825,0.0,0.002,0.497,0.028,0.003
10826,0.0,0.002,0.528,0.007,0.003
10828,0.023,0.061,0.497,0.069,0.054
10829,0.013,0.022,0.497,0.056,0.043
10830,0.0,0.002,0.497,0.028,0.003
10831,0.0,0.064,0.518,0.069,0.054
10833,0.0,0.002,0.497,0.028,0.003
10834,0.0,0.002,0.518,0.028,0.003
10835,0.0,0.002,0.497,0.028,0.003
10836,0.01,0.025,0.497,0.111,0.043
10839,0.0,0.002,0.497,0.028,0.003
10840,0.0,0.002,0.497,0.028,0.003
10841,0.0,0.002,0.497,0.028,0.003
10842,0.0,0.002,0.477,0.028,0.003
10843,0.0,0.002,0.477,0.028,0.003
10844,0.001,0.005,0.497,0.035,0.018
10845,0.001,0.005,0.503,0.035,0.018
10846,0.0,0.027,0.528,0.007,0.042
10847,0.0,0.002,0.534,0.021,0.003
10849,0.0,0.002,0.528,0.028,0.003
10850,0.0,0.002,0.528,0.028,0.003
10851,0.0,0.027,0.528,0.007,0.042
10852,0.0,0.002,0.534,0.007,0.003
10853,0.0,0.002,0.534,0.007,0.003
10854,0.0,0.002,0.554,0.028,0.003
10855,0.0,0.002,0.554,0.028,0.003
10856,0.0,0.002,0.554,0.028,0.003
10857,0.0,0.027,0.554,0.007,0.042
10858,0.0,0.002,0.534,0.028,0.003
10859,0.0,0.005,0.534,0.014,0.018
10860,0.0,0.002,0.534,0.007,0.003
10861,0.0,0.002,0.528,0.028,0.003
10930,0.0,0.029,0.554,0.035,0.042
10931,0.0,0.029,0.554,0.035,0.042
10933,0.0,0.029,0.554,0.035,0.042
10934,0.0,0.029,0.554,0.035,0.042
10935,0.0,0.044,0.523,0.097,0.061
10938,0.003,0.029,0.534,0.014,0.042
10941,0.0,0.002,0.539,0.007,0.003
10942,0.0,0.002,0.539,0.007,0.003
10943,0.0,0.002,0.554,0.028,0.003
10944,0.0,0.002,0.554,0.028,0.003
10945,0.0,0.002,0.554,0.028,0.003
10946,0.0,0.002,0.554,0.028,0.003
10951,0.0,0.002,0.554,0.014,0.003
10958,0.0,0.002,0.554,0.014,0.003
10959,0.0,0.002,0.554,0.014,0.003
10965,0.0,0.002,0.549,0.007,0.003
10966,0.001,0.002,0.544,0.035,0.022
10990,0.0,0.044,0.503,0.007,0.064
10991,0.003,0.002,0.503,0.028,0.021
10992,0.0,0.002,0.503,0.007,0.003
10993,0.0,0.044,0.508,0.007,0.064
10994,0.0,0.032,0.503,0.035,0.042
10995,0.0,0.044,0.528,0.007,0.064
10996,0.0,0.002,0.528,0.007,0.003
10997,0.0,0.002,0.503,0.007,0.003
10999,0.0,0.002,0.508,0.007,0.003
11000,0.0,0.047,0.508,0.007,0.064
11001,0.0,0.002,0.508,0.007,0.003
11002,0.0,0.047,0.508,0.111,0.064
11004,0.0,0.005,0.503,0.111,0.021
11005,0.0,0.002,0.497,0.007,0.003
11006,0.0,0.002,0.503,0.014,0.003
11007,0.0,0.002,0.513,0.014,0.003
11008,0.0,0.005,0.503,0.014,0.021
11009,0.02,0.005,0.513,0.111,0.021
11010,0.0,0.002,0.513,0.007,0.003
11011,0.0,0.002,0.518,0.007,0.003
11012,0.0,0.002,0.513,0.014,0.003
11013,0.0,0.002,0.513,0.014,0.003
11014,0.0,0.002,0.523,0.014,0.003
11015,0.0,0.002,0.539,0.007,0.003
11016,0.0,0.002,0.528,0.007,0.003
11017,0.0,0.002,0.513,0.014,0.003
11018,0.0,0.002,0.539,0.035,0.003
11019,0.0,0.007,0.503,0.014,0.02
11020,0.0,0.002,0.508,0.007,0.003
11021,0.0,0.047,0.482,0.007,0.063
11022,0.0,0.049,0.482,0.007,0.063
11023,0.02,0.044,0.539,0.056,0.065
11089,0.0,0.042,0.539,0.007,0.063
11101,0.0,0.032,0.544,0.007,0.066
11102,0.0,0.002,0.523,0.028,0.019
11103,0.0,0.002,0.528,0.007,0.003
11104,0.0,0.002,0.508,0.007,0.003
11105,0.0,0.002,0.549,0.007,0.003
11106,0.0,0.002,0.549,0.007,0.003
11107,0.0,0.002,0.539,0.007,0.003
11108,0.0,0.002,0.539,0.007,0.003
11109,0.0,0.029,0.539,0.014,0.067
11110,0.0,0.029,0.544,0.014,0.067
11111,0.0,0.029,0.523,0.014,0.067
11112,0.001,0.002,0.523,0.028,0.019
11113,0.0,0.029,0.523,0.007,0.066
11114,0.0,0.002,0.539,0.007,0.003
11115,0.0,0.002,0.539,0.007,0.003
11116,0.0,0.029,0.539,0.007,0.066
11117,0.0,0.029,0.534,0.007,0.066
11118,0.0,0.029,0.539,0.035,0.066
11121,0.0,0.002,0.528,0.007,0.003
11122,0.001,0.029,0.523,0.111,0.066
11123,0.0,0.002,0.528,0.007,0.003
11133,0.0,0.037,0.565,0.035,0.042
11134,0.004,0.032,0.523,0.111,0.065
11156,0.0,0.002,0.544,0.014,0.003
11157,0.001,0.037,0.508,0.035,0.042
11158,0.0,0.002,0.549,0.021,0.003
11159,0.0,0.002,0.554,0.028,0.003
11160,0.0,0.002,0.554,0.028,0.003
