jobid,node_hours,queue_state,load,#nodes,rem_node-hours
10106,0.001,0.41,0.586,0.012,0.123
10109,0.0,0.41,0.638,0.012,0.123
10110,0.0,0.417,0.638,0.012,0.123
10754,0.004,0.514,0.742,0.1,0.114
10756,0.015,0.521,0.742,0.2,0.114
10766,0.004,0.528,0.669,0.05,0.114
10767,0.004,0.535,0.668,0.05,0.114
10772,0.004,0.542,0.676,0.05,0.114
10773,0.004,0.549,0.676,0.05,0.114
10774,0.004,0.556,0.676,0.05,0.114
10775,0.004,0.562,0.674,0.05,0.114
10776,0.004,0.569,0.674,0.05,0.114
10777,0.0,0.576,0.674,0.05,0.114
10778,0.0,0.583,0.674,0.025,0.114
10780,0.0,0.59,0.676,0.1,0.114
10839,0.001,0.667,0.617,0.025,0.118
10841,0.004,0.556,0.607,0.025,0.12
10842,0.001,0.556,0.596,0.012,0.119
10843,0.0,0.562,0.555,0.012,0.119
10844,0.0,0.569,0.555,0.012,0.119
10966,0.0,0.611,0.76,0.025,0.118
10968,0.0,0.597,0.771,0.012,0.117
10970,0.0,0.604,0.719,0.012,0.116
10971,0.004,0.611,0.698,0.025,0.115
10982,0.001,0.632,0.667,0.025,0.115
10985,0.001,0.639,0.667,0.025,0.115
10986,0.007,0.646,0.667,0.025,0.115
10987,0.007,0.653,0.667,0.025,0.115
10988,0.007,0.66,0.667,0.025,0.115
10989,0.007,0.667,0.667,0.025,0.115
10990,0.007,0.674,0.667,0.025,0.115
10991,0.007,0.681,0.667,0.025,0.115
10992,0.007,0.688,0.667,0.025,0.115
10993,0.007,0.694,0.667,0.025,0.115
10994,0.007,0.701,0.667,0.025,0.115
10995,0.007,0.708,0.667,0.025,0.115
10996,0.003,0.715,0.667,0.2,0.115
11021,0.001,0.681,0.414,0.025,0.116
11025,0.001,0.646,0.431,0.025,0.118
11027,0.0,0.625,0.47,0.012,0.118
11030,0.001,0.625,0.471,0.025,0.117
11033,0.0,0.625,0.439,0.012,0.117
11034,0.001,0.632,0.439,0.025,0.117
11035,0.0,0.625,0.452,0.012,0.117
11037,0.0,0.618,0.464,0.012,0.118
11038,0.001,0.618,0.451,0.025,0.118
11039,0.0,0.625,0.451,0.012,0.118
11040,0.001,0.632,0.451,0.025,0.118
11041,0.0,0.632,0.471,0.012,0.118
11042,0.0,0.639,0.471,0.012,0.118
11044,0.001,0.646,0.471,0.012,0.118
11045,0.029,0.653,0.46,0.2,0.118
11046,0.001,0.66,0.46,0.012,0.118
11047,0.001,0.667,0.46,0.012,0.118
11049,0.001,0.674,0.451,0.012,0.117
11050,0.001,0.674,0.451,0.012,0.117
11051,0.001,0.681,0.451,0.012,0.117
11052,0.001,0.688,0.451,0.012,0.117
11053,0.001,0.694,0.451,0.012,0.117
11054,0.001,0.701,0.451,0.012,0.117
11055,0.001,0.708,0.451,0.012,0.117
11056,0.001,0.715,0.451,0.012,0.117
