jobid,node_hours,queue_state,load,#nodes,rem_node-hours
10107,0.0,0.396,0.638,0.012,0.124
10108,0.0,0.403,0.638,0.012,0.123
10112,0.0,0.368,0.638,0.012,0.126
10113,0.0,0.375,0.638,0.012,0.126
10114,0.0,0.382,0.638,0.012,0.126
10115,0.0,0.389,0.638,0.012,0.126
10116,0.0,0.396,0.637,0.1,0.125
10119,0.0,0.347,0.564,0.012,0.123
10120,0.001,0.354,0.564,0.012,0.122
10121,0.0,0.361,0.564,0.012,0.122
10122,0.0,0.368,0.564,0.012,0.122
10130,0.0,0.354,0.553,0.012,0.123
10137,0.0,0.361,0.639,0.012,0.122
10139,0.0,0.354,0.638,0.012,0.12
10140,0.0,0.333,0.607,0.012,0.118
10141,0.0,0.34,0.607,0.012,0.118
10142,0.0,0.347,0.607,0.012,0.118
10143,0.0,0.354,0.607,0.012,0.118
10331,0.007,0.278,0.605,0.025,0.133
10332,0.0,0.285,0.605,0.025,0.133
10333,0.0,0.292,0.605,0.025,0.133
10334,0.0,0.299,0.605,0.025,0.133
10370,0.0,0.243,0.702,0.05,0.122
10405,0.0,0.243,0.625,0.05,0.12
10414,0.001,0.236,0.702,0.012,0.122
10415,0.0,0.243,0.703,0.012,0.122
10419,0.003,0.222,0.539,0.025,0.135
10425,0.001,0.222,0.56,0.025,0.135
10426,0.0,0.222,0.578,0.012,0.135
10433,0.0,0.222,0.587,0.012,0.135
10434,0.001,0.229,0.589,0.012,0.135
10441,0.0,0.236,0.576,0.012,0.134
10442,0.0,0.243,0.576,0.012,0.134
10443,0.0,0.236,0.598,0.012,0.134
10444,0.0,0.243,0.598,0.012,0.134
10445,0.0,0.25,0.598,0.012,0.134
10446,0.0,0.257,0.598,0.012,0.134
10447,0.0,0.264,0.598,0.012,0.133
10448,0.0,0.271,0.598,0.012,0.133
10449,0.0,0.278,0.598,0.012,0.133
10450,0.0,0.285,0.598,0.012,0.133
10452,0.001,0.292,0.596,0.012,0.133
10453,0.0,0.299,0.596,0.012,0.133
10454,0.0,0.306,0.596,0.012,0.133
10455,0.0,0.312,0.596,0.012,0.133
10456,0.0,0.319,0.556,0.012,0.133
10457,0.0,0.326,0.556,0.012,0.133
10458,0.001,0.333,0.556,0.012,0.133
10459,0.0,0.34,0.556,0.012,0.133
10463,0.001,0.292,0.629,0.012,0.147
10464,0.001,0.299,0.629,0.012,0.146
10465,0.001,0.306,0.629,0.012,0.146
10466,0.0,0.312,0.629,0.012,0.146
10467,0.0,0.319,0.629,0.012,0.146
10468,0.0,0.326,0.629,0.012,0.146
10469,0.0,0.333,0.629,0.012,0.146
10470,0.0,0.34,0.629,0.012,0.146
10471,0.001,0.347,0.629,0.012,0.146
10477,0.0,0.333,0.63,0.012,0.145
10478,0.0,0.34,0.63,0.012,0.145
10479,0.0,0.34,0.621,0.012,0.145
10480,0.0,0.347,0.621,0.012,0.145
10486,0.0,0.34,0.618,0.012,0.144
10492,0.0,0.333,0.642,0.012,0.144
10493,0.0,0.333,0.621,0.012,0.144
10511,0.004,0.34,0.621,0.012,0.143
10517,0.0,0.347,0.609,0.012,0.142
10518,0.0,0.326,0.622,0.012,0.142
