jobid,node_hours,queue_state,load,#nodes,rem_node-hours
13930,4087808,78,114944,8192,9249634304
14152,2351104,77,137728,4096,9290487808
14339,19972096,60,114944,8192,9693386752
14340,13713408,61,110848,4096,9654241280
14341,167260160,61,114944,4096,9649203200
14343,86947840,62,110848,2048,9578211328
14344,13545472,62,114944,4096,9589114880
14345,13651968,63,114944,4096,9587165184
14347,42205184,63,119040,65536,9537239040
14349,174059520,64,119040,4096,9446963200
14351,14041088,63,114944,4096,9346598912
14352,16019456,62,114944,4096,9527048192
14354,18606080,62,114944,2048,9444452352
14355,13750272,62,116992,4096,9425053696
14356,18577408,60,127232,2048,9456017408
14367,14938112,57,119040,4096,9464348672
14368,14237696,58,114688,4096,9437769728
14369,14282752,59,110592,4096,9436176384
14372,18591744,59,106496,2048,9325139968
14373,18585600,59,106496,2048,9311629312
14381,45025280,58,119040,2048,9310824448
14382,18622464,58,119040,2048,9313423360
15286,18515968,65,160768,2048,11281807360
15287,3278848,66,161024,2048,11268708352
15288,4272128,67,161024,4096,11235960832
15289,12875776,68,158720,2048,11198521344
15303,1478656,67,161792,4096,10883139584
15304,3629056,68,161792,8192,10850871296
15322,18556928,68,159488,2048,10340419584
15339,534528,64,160768,2048,10060773376
15340,18546688,65,160768,2048,10060134400
15341,29622272,66,158464,2048,10037817344
15342,18501632,64,160256,2048,9951985664
15343,1955840,65,160256,2048,9933934592
15355,16125952,65,157952,4096,9593800704
15356,18657280,65,160256,2048,9600829440
15358,6047744,64,156160,2048,9439926272
15359,5513216,65,156160,4096,9439614976
15405,15822848,48,84480,4096,10131433472
15406,141443072,45,102400,4096,10084233216
15424,171397120,44,108544,4096,10210992128
15437,31735808,44,105216,8192,10284132352
15438,32235520,44,113408,8192,10303752192
15439,15847424,44,121600,4096,10316050432
15440,171352064,44,125184,4096,10092976128
15444,354385920,44,102912,8192,10066026496
15449,18538496,42,131840,4096,11129905152
15456,15896576,41,120320,4096,10826039296
15457,3424256,41,115200,4096,10752495616
15460,18681856,41,107008,4096,10673664000
15461,8372224,40,123392,8192,11070382080
15462,10772480,40,131584,8192,11072487424
15463,33669120,40,131584,16384,10946150400
15464,2818048,41,131584,16384,10847977472
15465,148619264,42,131584,16384,10840899584
15466,151240704,43,131584,16384,10840768512
15467,149159936,44,131584,16384,10840506368
15468,5935104,45,131584,2048,10840244224
15469,15794176,45,121344,4096,10781962240
15472,18509824,44,121344,4096,10621261824
15473,319488,44,123392,2048,10558187520
15474,339968,44,123392,2048,10534053888
15475,1570816,44,123392,2048,10506131456
15476,339968,44,123392,2048,10406940672
15477,317440,44,119296,2048,10378446848
15478,1449984,44,119296,2048,10353938432
15480,296960,44,119040,2048,10263691264
15482,296960,44,119296,2048,10237964288
15483,319488,44,119296,2048,10213435392
15484,360448,44,119296,2048,10190116864
15485,29612032,44,119296,2048,10161969152
15492,23820288,37,96768,2048,10053459968
15497,1196032,35,82176,8192,9812158464
15499,15785984,35,90624,4096,9785223168
15500,2031616,35,82432,8192,9797302272
15502,44912640,35,78336,4096,9527285760
15504,3317760,35,82432,8192,9548048384
