jobid,node_hours,queue_state,load,#nodes,rem_node-hours
10087,514818,8,115,9,40312512
10088,491589,9,115,9,40244682
10089,531,10,115,9,40225758
10095,414,9,76,9,39140278
10096,396,10,76,9,39113049
10099,38088,11,91,9,38921789
10101,1487648,12,99,32,38842803
10102,15872,12,76,4,39310152
10105,91,12,73,1,39106002
10107,23,11,89,1,39315279
10108,182832,11,89,16,39311592
10109,180208,12,89,16,39306902
10110,182144,13,89,16,39306132
10111,183024,14,89,16,39305292
10112,248704,15,89,16,39304522
10113,243616,16,89,16,39302072
10114,246816,17,89,16,39301232
10115,246192,18,89,16,39300392
10116,415760,19,89,16,39299552
10117,401232,20,89,16,39297592
10118,401968,21,89,16,39296612
10119,411536,22,89,16,39295702
10120,24,23,77,1,39280746
10121,24,23,77,1,39246582
10122,314,23,77,1,39238422
10123,15912,23,78,4,39225998
10128,283328,23,81,32,39035084
10129,304,24,76,8,38957227
10130,24,25,76,1,38940241
10132,66,25,76,2,38918434
10134,66,25,76,2,38902597
10138,62,25,76,2,38793394
10141,68,24,83,2,38738515
10143,17532,24,83,4,38723136
10144,36900,25,83,9,38615064
10146,64,26,83,2,38560002
10147,66,27,83,2,38530590
10148,64,24,81,2,38548031
10149,24,24,81,1,38543685
10150,25,25,81,1,38484535
10151,24,26,81,1,38484395
10152,25,27,81,1,38483975
10153,24,26,83,1,38483184
10154,25,25,83,1,38481021
10155,25,26,81,1,38479244
10156,24,27,81,1,38479174
10157,24,28,81,1,38478544
10158,23,29,81,1,38478054
10159,24,28,83,1,38476703
10160,25,29,83,1,38475839
10161,24,29,82,1,38474934
10162,23,30,82,1,38474514
10163,24,27,82,1,38467920
10164,24,26,83,1,38465777
10165,23,24,81,1,38457594
10166,528,24,81,2,38453417
10168,7288,25,81,2,38410577
10169,27,24,83,1,38397813
10170,26,25,83,1,38283693
10171,105568,26,83,16,38280237
10172,313648,25,70,16,38252690
10173,1527456,26,115,32,38119485
10178,75888,25,115,9,38321905
10184,36400,26,115,8,38233960
10275,500760,15,109,9,38274636
10276,544068,16,109,9,38268486
10277,445455,17,109,9,38267912
10303,24,16,60,1,38210946
10304,25,16,60,1,38204861
10305,64,17,60,2,38196251
10309,62,14,110,2,39940199
10310,64832,14,110,1,39927346
10312,41392,14,110,8,39962740
10383,8500,13,113,4,39733342
