jobid,node_hours,queue_state,load,#nodes,rem_node-hours
10004,168,1,59,4,381160
10090,7992,1,115,8,381168
10100,57840,1,91,8,389160
10124,428,1,81,4,390464
10125,424,1,81,4,390892
10126,424,1,81,4,391316
10127,424,1,81,4,391740
10131,64,1,76,2,350174
10133,64,1,76,2,350238
10136,64,1,76,2,350302
10139,428,1,76,4,392164
10140,424,1,83,4,392456
10145,184,1,83,4,392744
10533,254,1,87,2,392792
10540,36,1,114,1,392808
10583,29056,1,89,8,392844
10586,10968,1,114,8,394460
10619,57880,1,114,8,405428
10654,428,1,97,4,407180
10655,424,1,98,4,407360
10657,428,1,102,4,407784
10658,196,1,98,4,407912
10659,192,1,98,4,408108
10660,192,1,98,4,408300
10661,196,1,98,4,408492
10662,424,1,98,4,408688
10663,196,1,98,4,409112
10664,424,1,98,4,409308
10665,196,1,98,4,409732
10669,836,1,114,4,409928
10670,5168,2,114,8,409928
11019,864,1,115,3,350322
11031,55880,1,110,8,410164
11169,28,1,86,1,411404
11170,28,1,86,1,411432
11171,29,1,86,1,411460
11183,25,1,110,1,411489
11319,784,1,114,4,411514
11320,476,1,105,4,411946
11321,532,1,105,4,412422
11375,468,1,115,4,412954
11377,452,1,115,4,413422
11378,436,1,110,4,413874
11401,3584,1,36,8,414310
11507,428,1,110,4,417286
11640,136,1,45,4,417714
11725,3992,1,83,8,417850
11844,234,1,95,2,418002
11850,468,1,106,4,418236
11851,452,1,114,2,418704
11854,488,2,98,4,418704
11864,468,1,107,4,419400
11866,440,1,112,4,419620
12037,1736,1,94,8,419916
12043,1696,1,89,8,420564
12048,1480,1,111,4,422260
12051,1472,1,111,4,423052
12053,2380,1,111,4,424524
12054,1468,1,99,4,426904
12058,1516,1,95,4,425232
12060,1440,1,86,4,426008
12062,528,1,86,4,427448
12063,488,1,86,4,427976
12064,468,1,111,4,427996
12358,492,1,94,4,428464
12359,472,1,94,4,428956
12363,472,1,95,4,429428
12364,468,1,95,4,429900
12388,528,1,82,4,430368
12399,282,1,82,2,430896
12414,522,1,66,2,430906
12415,432,1,66,2,431428
12481,792,1,18,4,431860
12482,234,2,18,2,431860
12483,466,3,18,2,431860
12486,732,1,108,4,432122
12643,144,1,112,4,432850
13004,210,1,79,2,432994
13009,208,1,71,2,433032
13033,210,1,81,2,433240
13063,140,1,115,4,433450
13358,348,1,105,2,433590
13500,60,1,115,2,433636
13501,62,2,115,2,433636
13506,60,1,114,2,433698
13509,60,1,107,2,433758
13510,58,1,107,2,433818
13511,62,1,109,2,433876
13514,62,1,107,2,433888
13527,448,1,113,8,433950
13789,2752,1,96,8,434398
13846,212,1,99,2,435238
13929,2448,1,67,2,435358
13934,202,1,70,2,435716
13944,2150,1,69,2,435382
13978,3806,1,71,2,435620
14055,2676,1,103,2,435398
14187,68,1,103,2,435404
14207,10580,1,58,4,435438
14462,32760,1,115,8,436258
14709,5136,1,95,8,436970
19129,32,1,98,1,437098
