jobid,node_hours,queue_state,load,#nodes,rem_node-hours
11957,197568,8,115,64,22942808
11958,54243,9,115,1,22863113
11961,64822,10,115,1,22650018
11962,56106,11,115,1,22535938
11963,60266,12,115,1,22430943
11964,59651,13,115,1,22406333
12046,2074848,1,115,32,19575719
12050,468,2,111,9,19470014
12059,2021792,2,90,32,21373883
12071,482048,2,113,32,19884181
12075,516480,1,99,32,20354644
12079,742,2,84,7,20018041
12084,749,2,85,7,19481284
12085,329,2,85,7,19391367
12086,6482,2,85,7,19376001
12287,57346,1,111,1,19972998
12288,706304,1,109,32,19868285
12291,66,1,109,2,20355209
12292,86,1,106,2,20338547
12293,104,1,106,2,20307013
12294,148,1,106,2,20294197
12297,431280,1,52,48,19024843
12305,58346,1,73,1,20125577
12308,1616448,1,91,32,20131185
12309,59926,2,91,1,20125435
12310,12556,2,92,1,20172961
12311,18467,2,93,1,20156243
12342,4150848,2,88,64,19258401
12343,367488,3,88,64,19233077
12354,34840,4,92,1,19044610
12356,1018,4,94,1,19066885
12357,45414,5,94,1,19057421
12360,310842,6,93,63,18965433
12361,25001,7,93,1,18946765
12362,32377,7,94,1,18946442
12367,33271,7,95,1,18824032
12372,40902,7,96,2,18737348
12377,3176,5,81,8,20831502
12378,288,5,81,8,20769678
12379,10192,5,81,16,20758331
12380,5446,5,81,1,20723543
12382,24467,5,82,1,20187442
12390,277,5,82,1,19859644
12391,276,5,82,1,19839395
12392,275,5,82,1,19795649
12397,57515,5,82,1,19180606
12398,63171,6,82,1,19157770
12489,24,1,108,1,20243116
12490,59411,1,108,1,20148662
12491,59480,1,109,1,20186830
12537,150,1,94,2,19784484
12541,150,1,96,2,19760766
12542,148,1,91,2,19748570
12563,66,1,83,2,19620990
12564,148,1,83,2,19606332
12565,33,1,85,1,19587076
12566,22096,1,83,1,19584317
12571,23670,1,85,1,19588744
12572,150,1,86,2,19609306
12573,148,1,86,2,19602008
12574,154,1,84,2,19525890
12575,156,1,83,2,19507728
12576,152,1,83,2,19499258
12577,154,1,83,2,19459548
12579,152,1,83,2,19433862
12582,154,1,59,2,19047592
12584,154,1,22,2,18586081
12587,289,1,22,1,18562082
12589,1528176,1,31,48,18559873
12591,59332,1,79,1,20081510
12597,64822,1,96,1,20067392
12604,64817,1,105,1,20107547
12605,64822,1,106,1,20165792
12606,59898,1,95,1,20177443
12614,58153,1,96,1,20194693
12617,972,1,104,9,20231801
12620,848,1,96,16,20216069
12623,295,1,108,1,20211247
12625,164,1,109,4,20194030
12627,60455,1,109,1,20188362
12630,78,1,112,2,20230156
12631,82,1,112,2,20216209
12645,88,1,111,2,20056076
12646,279,1,111,3,19956064
12647,42465,1,99,15,19906403
12669,14224,1,100,14,19728483
12670,44850,1,113,15,19711763
12673,64822,1,114,1,19647407
12677,928,1,111,16,19631449
12689,168,1,114,4,19515443
12690,8276,1,110,4,19419347
12700,8280,1,114,4,19261847
12733,412984,1,106,8,19083359
12734,170,1,113,2,19479279
12735,158,1,110,2,19453683
12736,152,1,108,2,19445609
12737,152,1,108,2,19431937
12738,156,1,107,2,19418777
12739,82112,1,109,64,19413365
12740,154,2,107,2,19408331
12741,152,2,107,2,19392677
12742,152,2,107,2,19384893
12743,152,2,107,2,19369237
12745,1056,2,110,3,19350451
12772,532608,2,113,64,19271412
12782,158,3,111,2,19265092
12791,2074784,3,93,32,19254806
12899,950912,2,107,64,19057782
12926,64523,1,73,1,20943567
12932,61770,1,74,1,20987122
12933,6228576,2,73,96,20964206
12934,15456,2,78,96,20984198
13016,58965,3,70,1,20486744
13018,9741,3,71,1,20523675
13022,59186,3,72,1,20500526
13024,200360,3,71,8,20512708
13028,9593,3,100,1,20624757
13040,23,3,81,1,20176299
13041,308,3,81,1,20171482
13042,6081,3,81,1,20155290
13043,6953,3,82,1,20148083
13044,309,3,83,1,20142661
13049,288304,3,57,8,19745881
13055,2074720,3,72,32,19419489
13058,64822,4,25,1,19221831
13059,148720,4,26,80,19204989
13060,63486,4,106,1,19352053
13061,63639,4,107,1,19356710
13062,46992,5,27,88,19312010
13065,2456,4,114,8,24819612
13066,4480,5,114,16,24720730
13067,59233,4,107,1,24115429
13069,307,4,108,1,24155430
13071,59377,4,108,1,24085912
13073,41890,4,109,1,24039333
13074,12273,4,110,1,24060215
13124,1624,4,111,4,23067782
13138,3055,4,110,1,22236717
13173,26330,1,120,1,21349028
13175,59510,1,98,1,21347967
13177,59177,1,99,1,21397108
13178,24,1,99,1,21443846
13180,59052,1,99,1,21430850
13204,24,1,120,1,21375906
13205,286,1,120,1,21371754
13223,6228096,1,85,96,20831542
13224,6228768,2,85,96,20712850
13239,201880,2,115,8,23886010
13240,198824,3,115,8,23885434
13244,61498,4,116,1,23688346
13245,4864,4,108,64,23639570
13246,64822,5,108,1,23626669
13247,24,5,109,1,23437642
13250,64823,5,110,1,23384746
13253,198056,5,110,8,22990667
13259,197112,6,102,8,22520219
13307,64822,3,114,1,23892685
13309,63350,3,115,1,23604146
13311,480,4,115,8,23010557
13318,197224,4,113,8,22081007
13324,194952,5,114,8,21562879
13327,195376,5,113,8,21502155
13328,59670,6,113,1,21437389
13329,24257,6,110,1,21461884
13332,59766,6,113,1,21427246
13335,64827,6,112,1,21450309
13373,3898112,1,105,64,21430706
13443,2338944,1,113,64,23603806
13454,63024,2,112,1,23451486
13459,25,2,115,1,23486854
13460,194128,3,115,8,23485554
13479,36022,3,115,1,23117679
13507,303,2,114,1,22335240
13508,31443,2,106,1,22302874
13515,301,2,107,1,22140383
13517,30,2,107,1,22085478
13519,1309,2,107,1,22058133
13522,109,2,108,1,22019270
13523,34169,2,107,1,21944626
13524,34189,2,108,1,21962070
13535,59378,2,108,1,21279236
13536,504832,2,36,64,21004991
13537,8896,2,108,64,23322615
13538,227,3,108,1,23292795
13550,192184,2,110,8,21137758
13561,195664,2,108,8,21259873
13567,24,2,114,1,21316217
13579,36022,2,115,1,21246182
13585,2928,2,115,1,21373814
13586,3061,3,115,1,21371958
13627,1655680,1,112,64,21343627
13649,2074848,2,104,32,21331239
13798,50968,1,73,1,22519111
13799,62828,1,74,1,22569087
13800,62624,1,75,1,22627922
13801,664,1,76,1,22685378
13802,64822,1,77,1,22676382
13804,38413,1,79,1,22729832
13805,227,1,79,1,22755110
13806,46376,1,80,1,22748196
13809,128512,1,80,64,22779486
13815,2411648,1,108,64,22611262
13857,195120,2,101,8,21999392
13858,3008,3,101,8,21998746
14217,4150336,4,115,64,21544652
14326,2346688,4,113,64,23479974
14648,192352,2,80,8,25141708
14748,195456,2,104,8,23674372
14750,191872,2,92,8,23683004
14751,3160,2,96,4,23849700
14753,123,2,96,3,23333180
14754,102,2,96,3,23091943
14755,99,2,96,3,23039405
14756,99,2,96,3,23005664
14757,90,2,96,3,22971923
14758,90,2,96,3,22938253
14759,111,2,96,3,22904023
14760,114,2,96,3,22876934
14761,111,2,96,3,22831208
14762,114,2,96,3,22806759
14766,117,2,96,3,22789993
14767,1220,2,64,4,21982774
14768,156,2,64,4,21935354
14769,5088,2,64,16,21931158
14770,752,2,64,16,21906742
14771,5456,2,64,16,21903206
14772,768,2,64,16,21882038
14773,5152,2,64,16,21878390
14774,5440,2,64,16,21852630
14781,4416,1,64,64,24054870
14782,8640,2,64,64,23934166
14787,15296,1,0,64,22231958
14788,36096,1,0,96,22247254
14789,35904,1,0,96,22283350
14790,63680,1,0,64,22319254
14793,4480,1,0,32,22332374
14794,11776,1,0,32,22336854
14795,10080,1,0,32,22348630
14796,3648,1,0,32,22358710
14797,9275,1,0,25,22362358
14798,2825,1,50,25,22371633
14799,7344,1,0,24,22365183
14800,2928,1,24,24,22372527
14801,8928,1,0,24,22368111
14802,8160,1,24,24,22377039
14803,7992,1,0,24,22376271
14804,18272,1,0,16,22384263
14806,1984,1,32,16,22402535
14807,4992,1,0,16,22403671
14809,18672,1,48,16,22406247
14810,1824,1,32,32,22422343
14811,3408,1,32,48,22424167
14818,21376,1,0,64,22427575
14821,4880,1,32,16,22429623
14822,720,1,0,16,22434503
14824,12416,1,1,64,22435223
14825,2188544,1,1,64,22447639
14828,1760,1,65,32,24602711
14841,4736,2,72,64,24486935
14842,60200,3,72,1,24483735
14845,5088,2,65,16,24309630
14846,15680,2,81,16,24306528
14850,2128,2,73,16,24221479
14851,1936,2,97,16,24196650
14852,10624,2,65,32,24169206
14853,25216,2,97,32,24162020
15042,29,2,101,1,23427292
15056,123628,3,115,2,23422742
15160,7972,2,113,4,23009853
15686,15040,1,58,64,22559778
15801,2204544,1,106,64,22544226
