jobid,node_hours,queue_state,load,#nodes,rem_node-hours
10130,0.0,0.354,0.454,0.012,0.152
10133,0.0,0.335,0.454,0.012,0.152
10138,0.0,0.278,0.451,0.012,0.147
10139,0.0,0.278,0.451,0.012,0.147
10140,0.037,0.278,0.448,0.048,0.144
10141,0.037,0.283,0.448,0.048,0.14
10142,0.001,0.288,0.446,0.012,0.139
10143,0.0,0.288,0.453,0.012,0.139
10144,0.001,0.292,0.453,0.012,0.139
10145,0.0,0.297,0.453,0.003,0.139
10215,0.0,0.349,0.468,0.003,0.128
10216,0.001,0.354,0.468,0.003,0.128
10217,0.0,0.358,0.468,0.003,0.127
10218,0.0,0.363,0.468,0.012,0.127
10219,0.03,0.363,0.475,0.098,0.127
10220,0.0,0.368,0.475,0.003,0.126
10365,0.0,0.297,0.373,0.054,0.134
10368,0.0,0.307,0.373,0.06,0.134
10435,0.0,0.255,0.456,0.003,0.124
10541,0.001,0.137,0.353,0.19,0.107
10542,0.0,0.142,0.353,0.19,0.107
10978,0.0,0.189,0.348,0.012,0.128
10979,0.023,0.189,0.355,0.048,0.128
10980,0.0,0.193,0.348,0.003,0.128
10981,0.0,0.193,0.35,0.003,0.128
10982,0.0,0.193,0.35,0.003,0.128
10983,0.0,0.193,0.346,0.003,0.128
10984,0.0,0.198,0.346,0.006,0.128
10985,0.0,0.198,0.35,0.012,0.128
10986,0.0,0.203,0.35,0.012,0.128
10987,0.0,0.208,0.35,0.012,0.128
10988,0.0,0.198,0.37,0.003,0.128
10989,0.0,0.198,0.372,0.003,0.128
10990,0.0,0.198,0.373,0.095,0.128
10991,0.0,0.198,0.365,0.003,0.127
10992,0.0,0.198,0.367,0.003,0.127
10993,0.0,0.203,0.367,0.003,0.126
10994,0.0,0.203,0.368,0.003,0.126
10995,0.001,0.203,0.37,0.095,0.126
10996,0.003,0.208,0.37,0.095,0.126
10997,0.001,0.212,0.37,0.095,0.126
10998,0.0,0.203,0.419,0.003,0.126
10999,0.0,0.208,0.419,0.003,0.125
11000,0.0,0.203,0.421,0.003,0.125
11001,0.0,0.203,0.422,0.095,0.125
11003,0.0,0.203,0.416,0.003,0.125
11004,0.0,0.208,0.409,0.003,0.125
11005,0.0,0.212,0.402,0.003,0.125
11006,0.0,0.212,0.404,0.003,0.125
11007,0.0,0.212,0.405,0.003,0.125
11008,0.012,0.217,0.405,0.012,0.125
11009,0.011,0.222,0.405,0.012,0.125
11010,0.011,0.226,0.405,0.012,0.124
11011,0.011,0.231,0.405,0.012,0.124
11013,0.0,0.241,0.405,0.003,0.124
11014,0.0,0.245,0.405,0.095,0.124
11015,0.0,0.245,0.459,0.003,0.124
11016,0.0,0.245,0.459,0.003,0.124
11017,0.0,0.25,0.351,0.003,0.124
11018,0.0,0.255,0.351,0.003,0.124
11019,0.001,0.255,0.353,0.095,0.124
11020,0.0,0.255,0.407,0.054,0.124
11021,0.0,0.255,0.402,0.003,0.123
11022,0.003,0.255,0.404,0.095,0.123
11023,0.0,0.255,0.404,0.003,0.123
11024,0.0,0.255,0.405,0.054,0.123
11025,0.0,0.255,0.296,0.003,0.123
11026,0.0,0.255,0.296,0.003,0.123
11033,0.001,0.259,0.302,0.003,0.123
11039,0.0,0.278,0.301,0.003,0.124
11057,0.0,0.307,0.294,0.003,0.122
11071,0.0,0.264,0.285,0.003,0.124
11077,0.0,0.274,0.304,0.003,0.124
11078,0.0,0.259,0.316,0.048,0.124
11079,0.0,0.25,0.307,0.024,0.124
11080,0.0,0.255,0.307,0.006,0.124
11081,0.0,0.259,0.307,0.048,0.124
11082,0.0,0.264,0.307,0.012,0.124
11083,0.0,0.269,0.307,0.003,0.124
11084,0.002,0.259,0.331,0.003,0.124
11085,0.0,0.25,0.348,0.048,0.124
11086,0.0,0.255,0.348,0.003,0.124
11087,0.0,0.259,0.348,0.006,0.124
11088,0.0,0.264,0.348,0.012,0.124
11089,0.0,0.269,0.348,0.024,0.124
11090,0.0,0.25,0.326,0.003,0.124
11091,0.0,0.255,0.326,0.006,0.124
11092,0.0,0.259,0.326,0.012,0.124
11093,0.0,0.264,0.326,0.024,0.124
11094,0.0,0.25,0.309,0.003,0.124
11095,0.0,0.255,0.309,0.006,0.124
11096,0.052,0.259,0.309,0.19,0.124
11097,0.001,0.259,0.307,0.024,0.124
11098,0.0,0.259,0.304,0.024,0.124
11099,0.0,0.264,0.304,0.003,0.124
11100,0.0,0.269,0.284,0.003,0.124
11104,0.0,0.269,0.311,0.003,0.123
11105,0.0,0.259,0.34,0.003,0.127
11106,0.0,0.259,0.34,0.003,0.127
11107,0.0,0.264,0.34,0.003,0.127
11108,0.0,0.25,0.345,0.003,0.127
11109,0.0,0.255,0.345,0.003,0.127
11110,0.0,0.255,0.346,0.003,0.127
11111,0.0,0.259,0.346,0.003,0.127
11112,0.0,0.259,0.348,0.003,0.127
11113,0.0,0.255,0.35,0.006,0.127
11114,0.0,0.259,0.348,0.024,0.127
11115,0.0,0.264,0.348,0.048,0.127
11116,0.0,0.269,0.348,0.012,0.127
11117,0.0,0.274,0.348,0.003,0.127
11118,0.0,0.269,0.35,0.048,0.127
11119,0.001,0.236,0.296,0.095,0.126
11120,0.001,0.236,0.345,0.012,0.126
11121,0.042,0.236,0.35,0.19,0.126
11122,0.0,0.231,0.373,0.003,0.126
11123,0.017,0.236,0.367,0.19,0.126
11127,0.0,0.231,0.394,0.003,0.128
11128,0.0,0.231,0.395,0.003,0.128
11129,0.197,0.231,0.397,0.19,0.128
11130,0.0,0.236,0.395,0.048,0.128
11131,0.0,0.236,0.395,0.003,0.128
11132,0.003,0.241,0.395,0.012,0.128
11133,0.0,0.245,0.395,0.003,0.128
11134,0.0,0.245,0.397,0.012,0.128
11135,0.0,0.25,0.394,0.003,0.127
11136,0.014,0.25,0.394,0.119,0.126
11137,0.0,0.25,0.461,0.003,0.128
11138,0.0,0.25,0.461,0.006,0.128
11139,0.0,0.25,0.465,0.012,0.128
11140,0.0,0.25,0.461,0.003,0.128
11141,0.0,0.245,0.463,0.003,0.127
11142,0.0,0.245,0.449,0.003,0.127
11143,0.0,0.245,0.451,0.003,0.127
11144,0.003,0.25,0.451,0.048,0.127
11172,0.019,0.269,0.417,0.19,0.122
11174,0.0,0.274,0.471,0.003,0.124
11175,0.0,0.274,0.473,0.003,0.124
11176,0.0,0.274,0.443,0.003,0.123
11177,0.003,0.274,0.417,0.048,0.123
11178,0.001,0.274,0.444,0.003,0.123
11179,0.012,0.278,0.444,0.024,0.123
11180,0.0,0.283,0.441,0.003,0.123
11181,0.0,0.283,0.439,0.003,0.122
11182,0.011,0.283,0.438,0.033,0.122
11183,0.0,0.288,0.438,0.003,0.121
11184,0.0,0.288,0.331,0.006,0.121
11185,0.0,0.292,0.329,0.012,0.121
11186,0.0,0.292,0.333,0.012,0.121
11187,0.0,0.292,0.34,0.006,0.121
11188,0.0,0.292,0.346,0.003,0.121
11189,0.0,0.288,0.35,0.003,0.121
11190,0.0,0.288,0.338,0.012,0.12
11191,0.0,0.292,0.334,0.006,0.12
11192,0.0,0.292,0.341,0.003,0.12
11193,0.0,0.292,0.345,0.003,0.12
11194,0.0,0.283,0.26,0.003,0.12
11195,0.0,0.288,0.26,0.048,0.12
11196,0.0,0.288,0.287,0.003,0.12
11197,0.0,0.288,0.289,0.006,0.12
11198,0.0,0.288,0.265,0.003,0.12
11199,0.0,0.288,0.262,0.012,0.119
11200,0.0,0.288,0.262,0.024,0.119
11201,0.0,0.288,0.26,0.024,0.119
11202,0.0,0.288,0.26,0.024,0.119
11211,0.001,0.292,0.26,0.095,0.119
11229,0.0,0.231,0.316,0.048,0.12
11230,0.001,0.231,0.336,0.048,0.12
11401,0.0,0.278,0.468,0.003,0.124
11402,0.178,0.278,0.47,0.19,0.124
11403,0.0,0.278,0.414,0.024,0.123
11404,0.0,0.278,0.427,0.048,0.123
11405,0.0,0.278,0.319,0.003,0.123
11406,0.0,0.278,0.321,0.012,0.122
11407,0.0,0.278,0.328,0.006,0.122
11408,0.0,0.278,0.309,0.048,0.122
11409,0.0,0.278,0.306,0.048,0.122
11410,0.0,0.278,0.333,0.006,0.122
11411,0.0,0.278,0.333,0.048,0.122
