jobid,node_hours,queue_state,load,#nodes,rem_node-hours
10149,0.0,0.208,0.552,0.012,0.142
10150,0.0,0.212,0.552,0.024,0.142
10151,0.0,0.217,0.552,0.048,0.142
10152,0.0,0.217,0.559,0.095,0.142
10153,0.001,0.222,0.559,0.19,0.142
10319,0.0,0.028,0.561,0.11,0.011
10447,0.001,0.024,0.561,0.11,0.043
10452,0.0,0.028,0.561,0.11,0.041
10453,0.0,0.033,0.561,0.11,0.041
10454,0.0,0.038,0.561,0.11,0.041
10455,0.0,0.042,0.561,0.11,0.041
10456,0.001,0.217,0.561,0.024,0.116
10457,0.0,0.212,0.53,0.003,0.112
10458,0.0,0.208,0.557,0.003,0.112
10459,0.002,0.203,0.547,0.024,0.113
10460,0.036,0.104,0.427,0.048,0.11
10461,0.037,0.108,0.427,0.048,0.11
10462,0.0,0.113,0.399,0.003,0.109
10463,0.0,0.113,0.399,0.006,0.109
10464,0.001,0.113,0.395,0.003,0.109
10465,0.001,0.118,0.395,0.003,0.109
10466,0.001,0.118,0.397,0.003,0.109
10467,0.0,0.113,0.4,0.012,0.109
10468,0.0,0.118,0.4,0.024,0.109
10469,0.0,0.123,0.4,0.048,0.109
10470,0.0,0.127,0.4,0.095,0.109
10471,0.007,0.113,0.453,0.024,0.109
10472,0.0,0.118,0.399,0.006,0.109
10473,0.0,0.123,0.399,0.012,0.109
10474,0.0,0.123,0.402,0.048,0.109
10475,0.0,0.127,0.402,0.024,0.109
10476,0.0,0.132,0.402,0.095,0.109
10477,0.0,0.118,0.503,0.006,0.109
10478,0.0,0.123,0.503,0.012,0.109
10479,0.0,0.127,0.503,0.024,0.109
10480,0.0,0.132,0.503,0.048,0.109
10481,0.0,0.137,0.503,0.095,0.109
10482,0.0,0.127,0.497,0.006,0.109
10483,0.0,0.132,0.497,0.012,0.109
10484,0.0,0.137,0.497,0.024,0.109
10485,0.0,0.142,0.497,0.048,0.109
10486,0.0,0.146,0.497,0.095,0.109
10487,0.0,0.127,0.459,0.024,0.109
10488,0.0,0.123,0.392,0.006,0.109
10489,0.0,0.123,0.392,0.006,0.109
10490,0.0,0.118,0.493,0.006,0.108
10491,0.0,0.118,0.493,0.006,0.108
10494,0.001,0.118,0.495,0.003,0.108
10507,0.001,0.127,0.495,0.003,0.108
10516,0.0,0.127,0.372,0.054,0.107
10517,0.0,0.127,0.361,0.006,0.107
10518,0.0,0.123,0.515,0.006,0.107
10519,0.0,0.123,0.519,0.012,0.107
10520,0.001,0.127,0.519,0.024,0.107
10521,0.001,0.132,0.519,0.048,0.107
10522,0.001,0.118,0.449,0.003,0.111
10523,0.0,0.118,0.451,0.003,0.111
10524,0.0,0.118,0.451,0.006,0.111
10525,0.0,0.118,0.385,0.003,0.11
10526,0.0,0.123,0.385,0.003,0.11
10527,0.169,0.123,0.387,0.19,0.109
10528,0.001,0.123,0.383,0.003,0.109
10529,0.039,0.123,0.382,0.048,0.109
10530,0.0,0.127,0.38,0.003,0.108
10531,0.05,0.127,0.382,0.098,0.108
10532,0.0,0.132,0.382,0.054,0.108
10533,0.0,0.132,0.412,0.06,0.108
10534,0.0,0.132,0.446,0.06,0.108
10543,0.001,0.142,0.461,0.19,0.107
10555,0.0,0.156,0.463,0.003,0.106
10556,0.0,0.146,0.463,0.003,0.106
10557,0.0,0.146,0.465,0.006,0.106
10591,0.001,0.189,0.566,0.003,0.105
10592,0.001,0.193,0.566,0.003,0.105
10593,0.003,0.198,0.566,0.003,0.105
10602,0.003,0.226,0.517,0.003,0.105
10606,0.002,0.217,0.568,0.033,0.11
10607,0.0,0.222,0.568,0.003,0.11
10609,0.017,0.231,0.566,0.19,0.11
10782,0.001,0.132,0.562,0.018,0.141
10783,0.009,0.118,0.568,0.095,0.142
10784,0.094,0.123,0.568,0.095,0.141
10785,0.0,0.118,0.568,0.012,0.158
10786,0.047,0.118,0.547,0.095,0.156
10787,0.002,0.118,0.559,0.003,0.156
10788,0.178,0.118,0.508,0.19,0.151
10789,0.181,0.123,0.508,0.19,0.149
10790,0.184,0.127,0.508,0.19,0.149
10791,0.001,0.132,0.508,0.003,0.148
10792,0.001,0.137,0.48,0.003,0.145
10793,0.0,0.132,0.481,0.003,0.144
10794,0.0,0.127,0.483,0.006,0.144
10795,0.0,0.127,0.483,0.006,0.143
10796,0.0,0.127,0.483,0.006,0.143
10797,0.037,0.127,0.483,0.048,0.143
10798,0.034,0.132,0.48,0.048,0.142
10799,0.0,0.137,0.48,0.006,0.142
10800,0.0,0.137,0.463,0.012,0.139
10801,0.0,0.142,0.463,0.012,0.139
10802,0.002,0.146,0.461,0.003,0.139
