jobid,node_hours,queue_state,load,#nodes,rem_node-hours
10000,0.0,0.684,0.569,0.095,0.106
10001,0.0,0.689,0.569,0.095,0.106
10002,0.003,0.693,0.568,0.077,0.105
10003,0.0,0.693,0.569,0.19,0.106
10004,0.001,0.698,0.569,0.19,0.106
10005,0.0,0.703,0.569,0.19,0.106
10006,0.001,0.708,0.569,0.19,0.106
10007,0.001,0.712,0.569,0.19,0.106
10008,0.0,0.717,0.569,0.003,0.106
10009,0.001,0.722,0.569,0.19,0.106
10010,0.0,0.726,0.569,0.19,0.106
10011,0.0,0.731,0.569,0.19,0.106
10012,0.0,0.736,0.569,0.19,0.106
10013,0.0,0.741,0.569,0.19,0.106
10014,0.0,0.745,0.569,0.003,0.106
10015,0.0,0.75,0.569,0.012,0.106
10016,0.0,0.755,0.569,0.003,0.106
10017,0.178,0.759,0.569,0.19,0.106
10018,0.18,0.764,0.569,0.19,0.106
10019,0.183,0.769,0.569,0.19,0.106
10020,0.039,0.774,0.569,0.048,0.106
10021,0.0,0.778,0.569,0.003,0.105
10022,0.011,0.783,0.569,0.033,0.105
10023,0.0,0.788,0.569,0.003,0.105
10024,0.0,0.792,0.569,0.003,0.105
10025,0.0,0.797,0.569,0.012,0.105
10026,0.0,0.802,0.569,0.012,0.105
10027,0.0,0.807,0.569,0.003,0.105
10028,0.077,0.811,0.569,0.074,0.105
10029,0.0,0.816,0.569,0.003,0.105
10030,0.001,0.821,0.569,0.003,0.105
10031,0.005,0.825,0.569,0.03,0.105
10032,0.001,0.83,0.569,0.003,0.105
10033,0.0,0.835,0.569,0.095,0.105
10034,0.008,0.835,0.569,0.012,0.105
10035,0.006,0.84,0.569,0.012,0.105
10036,0.0,0.844,0.569,0.003,0.105
10037,0.001,0.849,0.569,0.024,0.105
10038,0.003,0.854,0.569,0.003,0.105
10039,0.004,0.858,0.569,0.024,0.104
10040,0.003,0.858,0.569,0.381,0.104
10041,0.001,0.863,0.569,0.003,0.104
10042,0.003,0.868,0.569,0.003,0.104
10043,0.0,0.873,0.569,0.036,0.104
10044,0.0,0.877,0.569,0.036,0.104
10045,0.0,0.882,0.569,0.048,0.104
10046,0.0,0.887,0.569,0.048,0.104
10047,0.007,0.892,0.569,0.024,0.104
10048,0.0,0.896,0.569,0.003,0.104
10049,0.0,0.901,0.569,0.003,0.104
10050,0.022,0.906,0.569,0.048,0.104
10051,0.005,0.91,0.569,0.045,0.104
10052,0.0,0.915,0.569,0.003,0.104
10053,0.001,0.92,0.569,0.003,0.104
10054,0.004,0.925,0.569,0.045,0.104
10055,0.0,0.929,0.569,0.06,0.104
10056,0.004,0.934,0.569,0.06,0.104
