jobid,node_hours,queue_state,load,#nodes,rem_node-hours
11252,1621,31,332,1,36816897
13451,239156,32,332,4,36704801
13452,174388,32,334,4,36741673
13453,390,33,334,6,36711279
13456,755424,30,334,16,35627163
14207,3600,42,337,20,37361532
14208,3460,43,337,20,37353107
14209,6500,44,337,20,37347378
14210,86488,45,337,2,37342323
14211,58086,44,334,1,37482114
14212,64842,45,334,1,37438360
14213,64843,46,334,1,37425668
14214,50216,47,334,2,37392602
14215,148,48,334,2,37344172
14216,144,48,334,2,37169351
14217,148,49,334,2,37101883
14218,29246,50,334,1,36953587
14219,148,51,334,2,36932211
14220,146,52,334,2,36916513
14221,142,53,334,2,36868417
14222,150,54,334,2,36806293
14223,94,55,318,2,36681589
14224,64840,54,318,1,36463659
14225,47807,55,311,1,35730183
14646,37824,49,312,2,36056939
14647,37470,49,314,2,36074483
14648,64836,49,316,1,36105045
14649,72176,49,317,4,36163877
15059,144664,87,398,8,36707671
15060,173128,88,398,8,36661503
15061,432,89,334,8,36633245
15062,8072,90,334,4,36616211
15063,3,91,334,1,36486619
15064,3,92,334,1,36477267
15065,52936,92,335,8,36502764
15066,76483,88,397,17,36989411
15067,312279,89,397,33,36975913
15068,3465280,89,398,64,36973046
15069,43359,90,398,3,36955136
15070,307952,91,398,16,36901406
15071,2,92,398,1,36888272
15072,236,93,398,4,36851258
15073,4,94,398,1,36844492
15074,2,95,398,1,36835736
15075,313504,96,398,16,36829368
15076,709824,97,398,16,36825388
15077,19840,98,398,64,36762902
15078,126990,99,398,2,36747778
15080,118080,100,398,48,36606090
15081,1,101,398,1,36547584
15082,344,102,398,2,36448084
15083,98566,103,398,2,36408682
15084,129684,104,398,2,36387588
15085,15184,105,398,16,36359728
15086,44,106,398,1,36356942
15087,4782,107,398,1,36312366
15088,5225,108,398,1,36195752
15089,14434,109,398,1,36188190
15090,1,110,398,1,36186598
15091,264,111,398,4,36184210
15092,72086,112,398,2,36101824
15093,129684,113,398,2,36099436
15094,36186,114,398,2,36083914
15095,30848,115,398,2,36028194
15096,126612,116,398,9,36016652
15097,129688,117,398,2,35995160
15098,129686,118,398,2,35993966
15099,22272,119,398,16,35955360
15100,2,120,398,1,35817652
15101,365296,121,398,16,35769096
15102,171,122,398,1,35675168
15103,0,123,398,1,35660840
15104,173,124,398,1,35558554
15105,61099,125,398,1,35557360
15106,55447,126,398,1,35552982
15107,48,127,398,1,35552186
15108,317097,128,398,33,35477760
15212,129686,71,336,2,38349062
15213,129162,72,336,2,38156534
15214,129684,73,336,2,38088662
15215,129686,74,336,2,38071190
15216,127700,75,336,2,38053718
15217,126226,76,336,2,38040614
15218,128900,77,336,2,38013062
15219,441792,78,336,16,37991558
15220,319584,79,336,16,37830950
15221,172048,80,336,16,37727462
15222,6308,79,330,1,37013432
15223,2308,77,335,1,37248302
15224,6730,78,335,1,37232557
15225,5273,78,335,1,37076101
15226,45800,79,335,4,36909606
15227,1862336,80,335,64,36831551
15228,115552,81,335,8,36771586
15229,57648,82,335,8,36506266
15230,917,81,336,1,38102204
15231,2336,82,336,1,37520252
15232,155408,79,336,16,36773201
15233,6371,79,336,1,36460947
15234,904,80,336,1,36367875
15235,64837,69,335,1,37608231
15236,34825,69,335,1,37554143
15237,34822,70,335,1,37071743
15238,288440,70,336,10,37101878
15239,2076,70,336,1,36868440
15240,2683,71,336,1,36858360
15241,6821,72,336,1,36800568
15242,807488,73,336,16,36784104
15243,61198,74,336,1,36708168
15244,48835,75,336,1,36624168
15245,63067,75,336,1,36400701
15246,512,76,336,8,36309309
15247,5668,77,336,1,36237741
15248,201772,78,336,4,36096957
15249,14258,79,336,1,36061341
15250,4660,80,336,1,35715261
15426,76476,63,336,2,37157837
15427,77298,64,336,2,37082237
15428,74998,65,336,2,36983789
15429,123218,66,272,2,36887117
15430,74414,65,336,2,40036013
15431,74656,66,336,2,39975533
15432,123340,67,336,2,39927485
15433,119618,68,336,2,39892205
15434,142464,69,336,64,39852893
15435,119038,70,336,2,39837437
15436,122892,71,336,2,39816941
15437,123474,72,336,2,39774605
15438,46,71,336,1,39652253
15439,11639,72,336,1,39461069
15440,64836,73,336,1,39451325
15441,143648,74,336,16,39430157
15442,304,75,336,4,39398237
15443,13263,76,336,1,39382109
15444,232368,77,336,16,39360269
15445,24640,78,336,16,39247037
15446,86752,72,334,8,38744699
15447,5074,72,335,1,38726664
15448,474,69,336,1,38321557
