jobid,node_hours,queue_state,load,#nodes,rem_node-hours
10070,1095,92,335,1,30542103
10071,2064,93,335,1,30287168
10072,1110,93,336,1,30283238
10073,11412,94,336,4,30239894
10074,12180,95,336,4,30070550
10075,67220,95,336,20,29901419
10076,378,96,336,6,29858411
10077,460,96,336,1,29846446
10078,63160,95,330,20,29803484
10079,47,92,331,1,29610672
10080,146,92,331,2,29578943
10081,1599,92,333,1,29504614
10082,1331,92,332,1,29481920
10083,2386,92,333,1,29378671
10084,1691,93,333,1,29377006
10085,1884,92,334,2,29338126
10086,153,92,332,1,29095338
10087,2066,93,332,1,29082390
10088,2469,94,332,1,29079734
10089,828,95,332,4,29075418
10090,1308,96,332,12,29018646
10091,1264,94,330,4,28957636
10092,888,91,318,12,28873821
10093,1874,92,312,2,28725180
10094,4009,91,303,1,28617358
10095,5161,92,303,1,28616449
10096,667,91,305,1,28617722
10097,767,92,305,1,28567397
10098,876,91,301,12,28117223
10099,26800,91,300,16,27992896
10100,208120,92,300,10,27986896
10101,1020,92,316,12,28009196
10102,804,92,301,12,27752793
10103,852,92,313,12,27675036
10104,2745,89,291,1,27874119
10105,27856,88,312,16,27922524
10106,3684,89,312,2,27892572
10107,192,89,313,4,27680441
10108,788,89,313,4,27616468
10109,752,89,313,4,27470146
10110,200,89,313,4,27387640
10111,392,89,309,4,27565080
10112,14744,89,318,8,27655452
10113,269,90,297,1,27524571
10114,372,85,297,4,27443528
10115,380,84,313,4,27424758
10116,420,84,317,4,27319657
10117,3365,85,313,1,27289630
10118,572,84,313,4,27239364
10119,380,84,313,4,27182344
10120,376,84,305,4,26986164
10121,656,84,289,4,26903002
10122,1252,83,309,4,26919384
10123,616,83,308,4,26771125
10124,152,83,307,4,26324193
10125,27344,84,307,16,26227488
10126,392,84,307,4,26211062
10127,372,82,301,4,26559672
10128,28048,78,297,16,26064921
10129,420,75,297,4,25892577
10130,376,75,269,4,25863806
10131,560,73,297,4,25812028
10132,384,71,297,4,25732215
10133,372,71,269,4,25704131
10134,384,66,296,4,25527384
10135,24288,58,285,8,25451660
10136,388,59,283,4,25068467
10137,360,59,283,4,25029518
